Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country,Cost Category,Budget Range,Primary Cuisine,Cuisine List,Normalized Rating,Normalized Votes,Popularity Score
8413,delhi - kingdom of dreams,1,Gurgaon,"Culture Gully, Kingdom of Dreams, Great Indian Nautanki Company Ltd., Auditorium Complex, Sector 29, Gurgaon","kingdom of dreams, sector 29","kingdom of dreams, sector 29, gurgaon",77.0679481,28.4679413,street food,500,Indian Rupees(Rs.),False,False,False,No,2,3.7,Yellow,Good,364,India,medium,3,street food,['street food'],3.7,0.03329065300896287,0.5279871959026888
8437,lucknow - kingdom of dreams,1,Gurgaon,"Culture Gully, Kingdom of Dreams, Great Indian Nautanki Company Ltd., Auditorium Complex, Sector 29, Gurgaon","kingdom of dreams, sector 29","kingdom of dreams, sector 29, gurgaon",77.0683484,28.4684937,lucknowi,1000,Indian Rupees(Rs.),False,False,False,No,3,3.7,Yellow,Good,179,India,high,4,lucknowi,['lucknowi'],3.7,0.0163709529906713,0.5229112858972014
8019,longitude 77á03' bar - le meridien gurgaon,1,Gurgaon,"Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon","le meridien gurgaon, mg road","le meridien gurgaon, mg road, gurgaon",77.1081995,28.4805868,finger food,1600,Indian Rupees(Rs.),True,False,False,No,3,3.4,Orange,Average,23,India,high,4,finger food,['finger food'],3.4,0.002103530272544357,0.4766310590817633
307416,i-kandy - le meridien gurgaon,1,Gurgaon,"Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon","le meridien gurgaon, mg road","le meridien gurgaon, mg road, gurgaon",77.1087266,28.481264,finger food,4500,Indian Rupees(Rs.),True,False,False,No,4,3.6,Yellow,Good,218,India,high,4,finger food,['finger food'],3.6,0.019937808670203037,0.5099813426010609
18369743,bella cucina - le meridien gurgaon,1,Gurgaon,"Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon","le meridien gurgaon, mg road","le meridien gurgaon, mg road, gurgaon",77.1087258,28.4812481,italian,4000,Indian Rupees(Rs.),True,False,False,No,4,4.1,Green,Very Good,38,India,high,4,italian,['italian'],4.1,0.003475397841595025,0.5750426193524785
307533,bar code - leisure inn,1,Gurgaon,"Leisure Inn, 17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon","leisure inn, sector 14, gurgaon","leisure inn, sector 14, gurgaon, gurgaon",77.0395172,28.4705263,finger food,1900,Indian Rupees(Rs.),True,False,False,No,3,3.0,Orange,Average,6,India,high,4,finger food,['finger food'],3.0,0.000548747027620267,0.42016462410828603
307225,bites - leisure inn,1,Gurgaon,"Leisure Inn, 17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon","leisure inn, sector 14, gurgaon","leisure inn, sector 14, gurgaon, gurgaon",77.0395353,28.4705061,"north indian, continental, asian",1400,Indian Rupees(Rs.),True,False,False,No,3,3.0,Orange,Average,19,India,high,4,north indian,"['north indian', 'continental', 'asian']",3.0,0.0017376989207975124,0.4205213096762392
307426,outback bar and grill - leisure inn,1,Gurgaon,"Leisure Inn, 17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon","leisure inn, sector 14, gurgaon","leisure inn, sector 14, gurgaon, gurgaon",77.0396702,28.4704989,"north indian, finger food",1200,Indian Rupees(Rs.),True,False,False,No,3,3.0,Orange,Average,10,India,high,4,north indian,"['north indian', 'finger food']",3.0,0.0009145783793671117,0.4202743735138101
6700,citrus cafe - lemon tree premier,1,Gurgaon,"Lemon Tree Premier, 48, Leisure Valley, Sector 29, Gurgaon","lemon tree premier, sector 29","lemon tree premier, sector 29, gurgaon",77.0648668,28.4676295,"north indian, continental, chinese",2000,Indian Rupees(Rs.),True,False,False,No,4,3.2,Orange,Average,137,India,high,4,north indian,"['north indian', 'continental', 'chinese']",3.2,0.012529723797329431,0.4517589171391988
300538,ammu's south indian restaurant,1,Gurgaon,"3, Ground Floor, Vakil Market, Chakkarpur, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0809099,28.4734916,south indian,300,Indian Rupees(Rs.),False,False,False,No,1,2.8,Orange,Average,45,India,medium,2,south indian,['south indian'],2.8,0.004115602707152003,0.3932346808121456
4879,barista,1,Gurgaon,"Global Busines Park, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.1023726,28.4805404,cafe,650,Indian Rupees(Rs.),False,False,False,No,2,3.3,Orange,Average,22,India,medium,3,cafe,['cafe'],3.3,0.002012072434607646,0.4626036217303822
18198441,bengali by nature,1,Gurgaon,"Shop 1016, Maruti Vihar, Chakkarpur, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0827529,28.4766191,"fast food, chinese, bengali",400,Indian Rupees(Rs.),False,True,False,No,1,3.3,Orange,Average,38,India,medium,2,fast food,"['fast food', 'chinese', 'bengali']",3.3,0.003475397841595025,0.4630426193524784
18334445,burger planet,1,Gurgaon,"Shop 7, Opposite to Universal Gym, Numberdar Market, Chakkarpur, Gurgaon, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.085001,28.4771042,"north indian, chinese, fast food",300,Indian Rupees(Rs.),False,True,False,No,1,3.2,Orange,Average,21,India,medium,2,north indian,"['north indian', 'chinese', 'fast food']",3.2,0.0019206145966709346,0.4485761843790012
302920,cafe coffee day,1,Gurgaon,"MG Road Metro Station, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0802349,28.4797836,cafe,450,Indian Rupees(Rs.),False,False,False,No,1,3.1,Orange,Average,20,India,medium,3,cafe,['cafe'],3.1,0.0018291567587342234,0.43454874702762025
18430882,chini bowl,1,Gurgaon,"1st Floor, Essel Towers, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0761927,28.476072,"chinese, thai, japanese, tibetan",800,Indian Rupees(Rs.),False,False,False,No,2,2.8,Orange,Average,15,India,high,4,chinese,"['chinese', 'thai', 'japanese', 'tibetan']",2.8,0.0013718675690506676,0.39241156027071517
313204,e yum,1,Gurgaon,"Plot H-16/6, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.10031841,28.47773187,"continental, italian, mexican",750,Indian Rupees(Rs.),False,True,True,No,2,3.4,Orange,Average,69,India,high,4,continental,"['continental', 'italian', 'mexican']",3.4,0.006310590817633071,0.4778931772452899
303477,handi x-press,1,Gurgaon,"Shop 4, Housing Board Complex, Saraswati Vihar, Chakarpur, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0828835,28.4761607,"north indian, chinese, mughlai",550,Indian Rupees(Rs.),False,True,False,No,2,3.2,Orange,Average,75,India,medium,3,north indian,"['north indian', 'chinese', 'mughlai']",3.2,0.006859337845253338,0.450057801353576
5230,ion club & dining lounge,1,Gurgaon,"12/14, UGF, JMD Arcade Mall, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.088598,28.479691,"continental, north indian, mughlai, chinese",1800,Indian Rupees(Rs.),True,False,False,No,3,2.6,Orange,Average,115,India,high,4,continental,"['continental', 'north indian', 'mughlai', 'chinese']",2.6,0.010517651362721786,0.36715529540881653
3582,komachi,1,Gurgaon,"TF 3A/3B/3C, 3rd Floor, MGF Plaza Mall, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0731066,28.4776351,japanese,1200,Indian Rupees(Rs.),True,False,False,No,3,3.2,Orange,Average,39,India,high,4,japanese,['japanese'],3.2,0.003566855679531736,0.44907005670385947
303470,mehfil-e-handi,1,Gurgaon,"634, Saraswati Vihar, Chakarpur, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0829327,28.4760986,"north indian, chinese, mughlai",400,Indian Rupees(Rs.),False,False,False,No,1,2.8,Orange,Average,36,India,medium,2,north indian,"['north indian', 'chinese', 'mughlai']",2.8,0.0032924821657216025,0.3929877446497164
429,mezbaan's,1,Gurgaon,"SCO 20, Housing Board Shopping Complex, Saraswati Vihar, Near Union Bank, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0823932,28.4757777,"north indian, mughlai, chinese",600,Indian Rupees(Rs.),False,False,False,No,2,2.7,Orange,Average,61,India,medium,3,north indian,"['north indian', 'mughlai', 'chinese']",2.7,0.0055789281141393815,0.3796736784342418
18034040,mini mahal delux,1,Gurgaon,"217-A, 2nd Floor, City Center Mall, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0805946,28.4787425,"north indian, chinese",1200,Indian Rupees(Rs.),True,False,False,No,3,2.8,Orange,Average,23,India,high,4,north indian,"['north indian', 'chinese']",2.8,0.002103530272544357,0.39263105908176327
17953932,pita pan,1,Gurgaon,"4-B, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0803248,28.4805094,"arabian, lebanese",600,Indian Rupees(Rs.),False,True,False,No,2,3.1,Orange,Average,82,India,medium,3,arabian,"['arabian', 'lebanese']",3.1,0.0074995427108103165,0.4362498628132431
312668,sbar club & lounge,1,Gurgaon,"1-4, Lower Ground Floor, Grand Mall, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0902166,28.4796672,finger food,2200,Indian Rupees(Rs.),True,False,False,No,4,3.1,Orange,Average,13,India,high,4,finger food,['finger food'],3.1,0.0011889518931772452,0.43435668556795315
997,china club,1,Gurgaon,"Lobby Level, Tower C, Global Business Park, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.1020369,28.4800544,"chinese, asian",2000,Indian Rupees(Rs.),False,False,False,No,4,3.8,Yellow,Good,283,India,high,4,chinese,"['chinese', 'asian']",3.8,0.025882568136089263,0.5397647704408267
2144,coriander leaf,1,Gurgaon,"Ground Floor, Vatika Triangle, Sushant Lok 1, Behind DT City Center, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0811126,28.4775699,"mughlai, pakistani, north indian",1600,Indian Rupees(Rs.),True,True,False,No,3,3.8,Yellow,Good,665,India,high,4,mughlai,"['mughlai', 'pakistani', 'north indian']",3.8,0.06081946222791293,0.5502458386683738
305682,doughlicious,1,Gurgaon,"Global Business Park, Ground Floor, Tower B, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.1026087,28.4806694,"bakery, desserts, fast food",550,Indian Rupees(Rs.),False,True,False,No,2,3.6,Yellow,Good,69,India,medium,3,bakery,"['bakery', 'desserts', 'fast food']",3.6,0.006310590817633071,0.5058931772452899
17953934,freshmenu,1,Gurgaon,"MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0820362,28.4800592,"italian, chinese, continental, thai, mediterranean, lebanese",600,Indian Rupees(Rs.),False,True,False,No,2,3.7,Yellow,Good,198,India,medium,3,italian,"['italian', 'chinese', 'continental', 'thai', 'mediterranean', 'lebanese']",3.7,0.018108651911468814,0.5234325955734407
3855,l'angoor,1,Gurgaon,"Lobby Level, Tower C, Global Business Park, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.1020768,28.4806041,"american, seafood, italian, japanese, thai",2500,Indian Rupees(Rs.),True,False,False,No,4,3.5,Yellow,Good,57,India,high,4,american,"['american', 'seafood', 'italian', 'japanese', 'thai']",3.5,0.005213096762392537,0.4915639290287177
310445,the cakelicious factory,1,Gurgaon,"2nd Floor, Opposite Metro Pillar 57, Shanti Complex, Sikandarpur Market, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0963632,28.4821819,"bakery, desserts, fast food",200,Indian Rupees(Rs.),False,True,False,No,1,3.6,Yellow,Good,43,India,low,1,bakery,"['bakery', 'desserts', 'fast food']",3.6,0.00393268703127858,0.5051798061093836
892,green's,1,Gurgaon,"SCO 23, Housing Board Shopping Complex, Saraswati Vihar, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0824381,28.4757372,"chinese, north indian, south indian, street food",350,Indian Rupees(Rs.),False,True,False,No,1,2.3,Red,Poor,31,India,medium,2,chinese,"['chinese', 'north indian', 'south indian', 'street food']",2.3,0.0028351929760380467,0.32285055789281136
2056,new zaika,1,Gurgaon,"IFFCO Chowk, MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0692631,28.477294,"north indian, chinese",600,Indian Rupees(Rs.),False,False,False,No,2,2.4,Red,Poor,35,India,medium,3,north indian,"['north indian', 'chinese']",2.4,0.003201024327784891,0.3369603072983354
307509,love is cakes,1,Gurgaon,"MG Road, Gurgaon",mg road,"mg road, gurgaon",77.0935886,28.4726847,bakery,600,Indian Rupees(Rs.),False,True,False,No,2,4.1,Green,Very Good,246,India,medium,3,bakery,['bakery'],4.1,0.022498628132430948,0.5807495884397292
797,costa coffee,1,Gurgaon,"Ground Floor, MGF Mega City Mall, MG Road, Gurgaon","mgf mega city mall, mg road","mgf mega city mall, mg road, gurgaon",77.0894073,28.4798584,cafe,600,Indian Rupees(Rs.),False,False,False,No,2,3.3,Orange,Average,31,India,medium,3,cafe,['cafe'],3.3,0.0028351929760380467,0.4628505578928113
308013,uforia,1,Gurgaon,"2nd Floor, MGF Mega City Mall, MG Road, Gurgaon","mgf mega city mall, mg road","mgf mega city mall, mg road, gurgaon",77.0892274,28.4798411,"continental, asian, north indian, italian",1500,Indian Rupees(Rs.),True,False,False,No,3,3.5,Yellow,Good,240,India,high,4,continental,"['continental', 'asian', 'north indian', 'italian']",3.5,0.021949881104810682,0.4965849643314431
2760,vapour pub & brewery,1,Gurgaon,"2nd Floor, MGF Mega City Mall, MG Road, Gurgaon","mgf mega city mall, mg road","mgf mega city mall, mg road, gurgaon",77.0892792,28.4798031,"finger food, continental, north indian, italian, chinese",1500,Indian Rupees(Rs.),False,False,False,No,3,3.7,Yellow,Good,1902,India,high,4,finger food,"['finger food', 'continental', 'north indian', 'italian', 'chinese']",3.7,0.17395280775562466,0.5701858423266875
8913,pirates of grill,1,Gurgaon,"Ground Floor, MGF Mega City Mall, MG Road, Gurgaon","mgf mega city mall, mg road","mgf mega city mall, mg road, gurgaon",77.0893563,28.4799415,"north indian, continental, mughlai, asian",2000,Indian Rupees(Rs.),True,False,False,No,4,4.1,Green,Very Good,2806,India,high,4,north indian,"['north indian', 'continental', 'mughlai', 'asian']",4.1,0.25663069325041155,0.6509892079751234
311759,barista creme lavazza,1,Gurgaon,"Lower Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon","mgf metropolis mall, mg road","mgf metropolis mall, mg road, gurgaon",77.0823932,28.4785568,cafe,650,Indian Rupees(Rs.),False,False,False,No,2,3.2,Orange,Average,13,India,medium,3,cafe,['cafe'],3.2,0.0011889518931772452,0.4483566855679531
18446889,frozen adda,1,Gurgaon,"Food Court, 2nd Floor, MGF Metropolis Mall, MG Road, Gurgaon","mgf metropolis mall, mg road","mgf metropolis mall, mg road, gurgaon",77.0816737,28.4784876,"ice cream, desserts",350,Indian Rupees(Rs.),False,False,False,No,1,3.0,Orange,Average,5,India,medium,2,ice cream,"['ice cream', 'desserts']",3.0,0.00045728918968355586,0.420137186756905
9957,mcdonald's,1,Gurgaon,"MGF Metropolis Mall, MG Road, Gurgaon","mgf metropolis mall, mg road","mgf metropolis mall, mg road, gurgaon",77.0818967,28.479447,"fast food, burger",500,Indian Rupees(Rs.),False,False,False,No,2,3.2,Orange,Average,68,India,medium,3,fast food,"['fast food', 'burger']",3.2,0.00621913297969636,0.4498657398939089
308840,mr idli xpress,1,Gurgaon,"LG-33, Lower Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon","mgf metropolis mall, mg road","mgf metropolis mall, mg road, gurgaon",77.0817187,28.4792539,"south indian, chinese",450,Indian Rupees(Rs.),False,False,False,No,1,2.6,Orange,Average,120,India,medium,3,south indian,"['south indian', 'chinese']",2.6,0.010974940552405341,0.3672924821657216
18432226,buí©no,1,Gurgaon,"2nd Floor, Near Lifestyle, MGF Metropolis Mall, MG Road, Gurgaon","mgf metropolis mall, mg road","mgf metropolis mall, mg road, gurgaon",77.0816737,28.478398,"cafe, american, desserts, italian, bakery",650,Indian Rupees(Rs.),False,True,False,No,2,3.7,Yellow,Good,18,India,medium,3,cafe,"['cafe', 'american', 'desserts', 'italian', 'bakery']",3.7,0.0016462410828608012,0.5184938723248582
311777,starbucks,1,Gurgaon,"Upper Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon","mgf metropolis mall, mg road","mgf metropolis mall, mg road, gurgaon",77.0818667,28.4791426,cafe,700,Indian Rupees(Rs.),False,False,False,No,2,3.5,Yellow,Good,66,India,medium,3,cafe,['cafe'],3.5,0.006036217303822937,0.4918108651911468
2064,al kabab,1,Gurgaon,"9, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0803248,28.4803301,"north indian, mughlai",800,Indian Rupees(Rs.),False,True,False,No,2,2.7,Orange,Average,67,India,high,4,north indian,"['north indian', 'mughlai']",2.7,0.006127675141759649,0.3798383025425279
311758,bangkok 1,1,Gurgaon,"FC-10B, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0802124,28.4802521,thai,550,Indian Rupees(Rs.),False,False,False,No,2,3.3,Orange,Average,40,India,medium,3,thai,['thai'],3.3,0.003658313517468447,0.4630974940552404
514,barista,1,Gurgaon,"Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0800708,28.4809987,cafe,650,Indian Rupees(Rs.),False,True,False,No,2,3.4,Orange,Average,39,India,medium,3,cafe,['cafe'],3.4,0.003566855679531736,0.4770700567038595
18408212,cafe cravings,1,Gurgaon,"Shop 22, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0802574,28.481108,"cafe, italian",600,Indian Rupees(Rs.),False,False,False,No,2,3.4,Orange,Average,19,India,medium,3,cafe,"['cafe', 'italian']",3.4,0.0017376989207975124,0.47652130967623924
2061,hello sichuan,1,Gurgaon,"3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0802215,28.4806523,chinese,750,Indian Rupees(Rs.),False,False,False,No,2,2.9,Orange,Average,42,India,high,4,chinese,['chinese'],2.9,0.0038412291933418692,0.40715236875800254
2458,mcdonald's,1,Gurgaon,"Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0800417,28.4803729,"fast food, burger",500,Indian Rupees(Rs.),False,True,False,No,2,3.4,Orange,Average,234,India,medium,3,fast food,"['fast food', 'burger']",3.4,0.021401134077190416,0.4824203402231571
420,rajasthali,1,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0802124,28.4808348,"gujarati, rajasthani",750,Indian Rupees(Rs.),True,False,False,No,2,2.9,Orange,Average,501,India,high,4,gujarati,"['gujarati', 'rajasthani']",2.9,0.0458203768062923,0.41974611304188764
1599,street foods by punjab grill,1,Gurgaon,"3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0803248,28.4803301,"street food, north indian",700,Indian Rupees(Rs.),False,True,False,No,2,2.6,Orange,Average,61,India,medium,3,street food,"['street food', 'north indian']",2.6,0.0055789281141393815,0.3656736784342418
159,subway,1,Gurgaon,"Shop 4A, 3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0802124,28.4804762,"american, fast food, salad, healthy food",500,Indian Rupees(Rs.),False,True,False,No,2,3.3,Orange,Average,81,India,medium,3,american,"['american', 'fast food', 'salad', 'healthy food']",3.3,0.0074080848728736055,0.464222425461862
300119,tibb's frankie,1,Gurgaon,"Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0801851,28.4803207,fast food,350,Indian Rupees(Rs.),False,False,False,No,1,3.4,Orange,Average,118,India,medium,2,fast food,['fast food'],3.4,0.010792024876531919,0.47923760746295957
18466924,tunday kababi dastarkhwan-e-awadh,1,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.08040039,28.48028198,"mughlai, north indian",700,Indian Rupees(Rs.),False,False,False,No,2,3.1,Orange,Average,13,India,medium,3,mughlai,"['mughlai', 'north indian']",3.1,0.0011889518931772452,0.43435668556795315
18354984,dunkin' donuts,1,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0802349,28.4807697,"burger, desserts, fast food",600,Indian Rupees(Rs.),False,True,False,No,2,3.7,Yellow,Good,26,India,medium,3,burger,"['burger', 'desserts', 'fast food']",3.7,0.0023779037863544904,0.5187133711359063
1096,haldiram's,1,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0802798,28.4807292,"north indian, south indian, chinese, street food, fast food, mithai, desserts",600,Indian Rupees(Rs.),False,False,False,No,2,3.6,Yellow,Good,185,India,medium,3,north indian,"['north indian', 'south indian', 'chinese', 'street food', 'fast food', 'mithai', 'desserts']",3.6,0.01691970001829157,0.5090759100054875
18336208,keventers,1,Gurgaon,"3rd Floor, Opposite PVR Cinemas, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0802349,28.4807697,beverages,400,Indian Rupees(Rs.),False,False,False,No,1,3.6,Yellow,Good,27,India,medium,2,beverages,['beverages'],3.6,0.002469361624291202,0.5047408084872874
3213,khaaja chowk,1,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0801711,28.4805322,"north indian, mughlai, south indian, rajasthani, street food",1000,Indian Rupees(Rs.),True,True,False,No,3,3.6,Yellow,Good,496,India,high,4,north indian,"['north indian', 'mughlai', 'south indian', 'rajasthani', 'street food']",3.6,0.04536308761660875,0.5176089262849827
18381642,phantom,1,Gurgaon,"Shop 48 & 49, 2nd Floor , MGF Metropolitan, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0802349,28.4808594,"north indian, continental, chinese",1500,Indian Rupees(Rs.),True,False,False,No,3,3.5,Yellow,Good,55,India,high,4,north indian,"['north indian', 'continental', 'chinese']",3.5,0.005030181086519115,0.49150905432595565
338,sage,1,Gurgaon,"Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0801226,28.4805204,"pizza, italian",900,Indian Rupees(Rs.),False,False,False,No,2,3.5,Yellow,Good,205,India,high,4,pizza,"['pizza', 'italian']",3.5,0.018748856777025792,0.49562465703310765
1245,tgi friday's,1,Gurgaon,"Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0801187,28.4810064,"american, tex-mex",2500,Indian Rupees(Rs.),True,True,False,No,4,3.7,Yellow,Good,730,India,high,4,american,"['american', 'tex-mex']",3.7,0.06676422169379916,0.5380292665081398
18381233,the belgian fries company,1,Gurgaon,"9 A, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0801674,28.4802478,"european, american, street food",400,Indian Rupees(Rs.),False,True,False,No,1,3.7,Yellow,Good,31,India,medium,2,european,"['european', 'american', 'street food']",3.7,0.0028351929760380467,0.5188505578928114
18153552,the grills king,1,Gurgaon,"Shop 1-5, Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0803727,28.4808767,"north indian, chinese, continental",1400,Indian Rupees(Rs.),True,False,False,No,3,3.8,Yellow,Good,468,India,high,4,north indian,"['north indian', 'chinese', 'continental']",3.8,0.04280226815438083,0.5448406804463142
18082232,chicago pizza,1,Gurgaon,"FC-08B, Food Court, 3rd Floor, MGF Metropolitan, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.080144,28.4803174,pizza,600,Indian Rupees(Rs.),False,False,False,No,2,2.3,Red,Poor,29,India,medium,3,pizza,['pizza'],2.3,0.0026522773001646243,0.32279568319004937
3585,suburbia - the empire,1,Gurgaon,"2nd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0802349,28.4811283,"continental, european, north indian",1800,Indian Rupees(Rs.),True,False,False,No,3,2.1,Red,Poor,90,India,high,4,continental,"['continental', 'european', 'north indian']",2.1,0.008231205414304006,0.29646936162429116
305698,viva hyderabad,1,Gurgaon,"Food Court, 3rd Floor, MGF Metropolitan Mall","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0802124,28.4803866,"biryani, north indian",600,Indian Rupees(Rs.),False,True,False,No,2,2.3,Red,Poor,34,India,medium,3,biryani,"['biryani', 'north indian']",2.3,0.00310956648984818,0.3229328699469544
18337917,queens cafí©,1,Gurgaon,"R3-B, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","mgf metropolitan mall, mg road","mgf metropolitan mall, mg road, gurgaon",77.0801793,28.4805091,"cafe, north indian",900,Indian Rupees(Rs.),True,False,False,No,2,4.0,Green,Very Good,62,India,high,4,cafe,"['cafe', 'north indian']",4.0,0.005670385952076093,0.5617011157856228
6847,cafe coffee day,1,Gurgaon,"23, Ground Floor, Ninex City Mart Mall, Sohna Road, Gurgaon","ninex city mart mall, sohna road","ninex city mart mall, sohna road, gurgaon",77.0412894,28.4166832,cafe,450,Indian Rupees(Rs.),False,False,False,No,1,3.3,Orange,Average,34,India,medium,3,cafe,['cafe'],3.3,0.00310956648984818,0.4629328699469544
8147,foa - the flavours of arabia,1,Gurgaon,"3rd Floor, Ninex City Mart Mall, Sohna Road, Gurgaon","ninex city mart mall, sohna road","ninex city mart mall, sohna road, gurgaon",77.0413756,28.4167026,"lebanese, north indian",1500,Indian Rupees(Rs.),True,True,False,No,3,3.4,Orange,Average,165,India,high,4,lebanese,"['lebanese', 'north indian']",3.4,0.015090543259557344,0.4805271629778672
18198825,a1,1,Gurgaon,"4/9, Ratan Garden, New Colony Mor, Old Railway Road, Gurgaon",old railway road,"old railway road, gurgaon",77.0204947,28.4669375,biryani,200,Indian Rupees(Rs.),False,False,False,No,1,3.0,Orange,Average,4,India,low,1,biryani,['biryani'],3.0,0.0003658313517468447,0.420109749405524
302044,apni rasoi,1,Gurgaon,"Shop 301-302, Opposite Apna Enclave, Old Railway Road, Gurgaon",old railway road,"old railway road, gurgaon",77.0129534,28.4841816,north indian,400,Indian Rupees(Rs.),False,False,False,No,1,2.9,Orange,Average,4,India,medium,2,north indian,['north indian'],2.9,0.0003658313517468447,0.406109749405524
18399220,dbdn deena meat vala,1,Gurgaon,"Shop 105, Old Jail Market, Shivaji Nagar, Old Gurgaon, Sector 11, Near Sector 37, Gurgaon",old railway road,"old railway road, gurgaon",77.026849,28.4569872,north indian,500,Indian Rupees(Rs.),False,False,False,No,2,3.2,Orange,Average,5,India,medium,3,north indian,['north indian'],3.2,0.00045728918968355586,0.448137186756905
